Restaurant ID,Restaurant Name,Restaurant Name Length,Address,Address Length,Cuisines,Cuisine Count,Has Table booking,Has Table Booking (encoded),Has Online delivery,Has Online Delivery (encoded),Is delivering now,Is Delivering Now (encoded),Switch to order menu,Switch To Order Menu (encoded),Price range,Aggregate rating
18303719,Fusion Dosa Cafe,16,"Main Market, Shakarpur, New Delhi",33,"South Indian, Fast Food",2,No,0,No,0,No,0,No,0,1,3.3
6107,Goyal Eating Point,18,"R 4, Main Market, Shakarpur, New Delhi",38,North Indian,1,No,0,No,0,No,0,No,0,1,2.8
313139,Haveliram,9,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi",69,North Indian,1,No,0,No,0,No,0,No,0,1,2.9
309044,Meet You There,14,"House 54-A, H Block, Main Market, Shakarpur, New Delhi",54,"Chinese, North Indian",2,No,0,No,0,No,0,No,0,2,2.6
18157406,Shree Bhog Pure Veg Restaurant,30,"S-3A, School Block, Shakarpur, New Delhi",40,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,3.0
311196,The Crust,9,"WA-116/A, Main Mother Dairy Road, Shakarpur, New Delhi",54,"Pizza, Fast Food",2,No,0,No,0,No,0,No,0,2,3.1
304965,Vijay Eating Point,18,"S-562, School Block, Shakarpur, New Delhi",41,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,2.9
18438438,Aggarwal Bikaner Sweets,23,"Main Mother Dairy Road, Shakarpur, New Delhi",44,Bakery,1,No,0,No,0,No,0,No,0,1,0.0
18418252,Bikaner Sweets & Restaurant,27,"R-3, Rita Block, Main Market, Shakarpur, New Delhi Shakarpur",60,"Desserts, North Indian",2,No,0,No,0,No,0,No,0,1,0.0
18163895,Cafe Coffee Day,15,"District Centre, B2, NDM 1, Shakarpur, New Delhi",48,Cafe,1,No,0,No,0,No,0,No,0,1,0.0
18463999,Cake'ry,7,"B-125 Main Market, Shakarpur, New Delhi",39,Bakery,1,No,0,No,0,No,0,No,0,2,0.0
18438457,Come 'n' Eat,12,"Main Market, Shakarpur, New Delhi",33,"Chinese, Fast Food",2,No,0,No,0,No,0,No,0,1,0.0
300788,Darbar Chicken Corner,21,"Near Baba Banquet Hall, Shakarpur, New Delhi",44,"North Indian, Mughlai, Chinese",3,No,0,No,0,No,0,No,0,2,0.0
18438448,Food Care,9,"WA-86, Main Road, Shakarpur, New Delhi",38,"Chinese, Fast Food",2,No,0,No,0,No,0,No,0,1,0.0
18441706,Himalaya Momos,14,"A-1, Main Market, Shakarpur, New Delhi",38,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
9855,Hirdesh Eating Point,20,"Main Market, Near Eating Point, Shakarpur, New Delhi",52,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
18380146,Joshi Eating House,18,"Main Market, Shakarpur, New Delhi",33,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
18409189,Just Veg,8,"A 422, Gali 1, Ganesh Nagar 2, Shakarpur, New Delhi",51,Chinese,1,No,0,No,0,No,0,No,0,1,0.0
18377880,Natural Pizza Hub & Food Court,30,"R-70, Main Market, Shakarpur, New Delhi",39,Pizza,1,No,0,No,0,No,0,No,0,1,0.0
18377888,Pawar's Food Court Inc.,23,"R-18, Main Market, Shakarpur, New Delhi",39,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
18438465,Rajesh Eating Corner,20,"Shakarpur, New Delhi",20,Street Food,1,No,0,No,0,No,0,No,0,1,0.0
18291209,Raju Ice Cream Parlor,21,"Near Laxmi Nagar Metro Station, Shakarpur, New Delhi",52,"Pizza, Ice Cream",2,No,0,No,0,No,0,No,0,1,0.0
18441710,Sangam Ratna,12,"H-52, Main Market, Shakarpur, New Delhi",39,South Indian,1,No,0,No,0,No,0,No,0,1,0.0
18419917,Tandoor & Curry Restaurant,26,"S-547, School Block, Shakarpur, New Delhi Shakarpur",51,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,0.0
18418243,Uttarakhand Eating Point,24,"A-4, Sanjay Park, Main Market,   Shakarpur, Shakarpur, New Delhi",64,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
18441700,Uttranchal Eating Point,23,"S-193, School Block, Shakarpur, New Delhi",41,"North Indian, Chinese, Fast Food",3,No,0,No,0,No,0,No,0,1,0.0
311189,Yummy Rasoi,11,"School Block, Shakarpur, New Delhi",34,"North Indian, Fast Food",2,No,0,No,0,No,0,No,0,1,0.0
2055,Aggarwal Restaurant,19,"13, BF Market, Shalimar Bagh, New Delhi",39,"South Indian, Chinese",2,No,0,No,0,No,0,No,0,1,3.1
2383,Ane China,9,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi",52,"Chinese, Fast Food",2,No,0,No,0,No,0,No,0,1,2.7
304092,Arora's Veg. Corner,19,"1, A Block Market, Shalimar Bagh, New Delhi",43,North Indian,1,No,0,No,0,No,0,No,0,1,3.4
302471,Ashu Thali Wala,15,"BK 1/3, Block BK 1, Shalimar Bagh, New Delhi",44,North Indian,1,No,0,No,0,No,0,No,0,1,3.0
6555,Bangla Sweets & Pastry Shop,27,"38 & 39, AL Market, Shalimar Bagh, New Delhi",44,Mithai,1,No,0,No,0,No,0,No,0,1,2.9
4716,Baskin Robbins,14,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",52,Ice Cream,1,No,0,No,0,No,0,No,0,1,3.4
311364,Believe in Taste,16,"G-19, BB Block, Vardhaman Complex, Shalimar Bagh, New Delhi",59,"North Indian, Chinese, Fast Food",3,No,0,No,0,No,0,No,0,1,3.0
313494,Bharat Sweet House,18,"AB-9, Opposite MTNL Office, Shalimar Bagh, New Delhi",52,Mithai,1,No,0,No,0,No,0,No,0,1,3.2
8628,Bikaner Kesarvala,17,"3-4, BN Block Market, LSC, Shalimar Bagh, New Delhi",51,"Mithai, Street Food",2,No,0,No,0,No,0,No,0,1,3.2
18312595,Cafe Coffee Day,15,"Inside MAX Hospital, FC-50, C & D Block, Shalimar Bagh, New Delhi",65,Cafe,1,No,0,No,0,No,0,No,0,1,3.1
1501,Chawla's Chic Inn,17,"BT Market, Near DAV School, Shalimar Bagh, New Delhi",52,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,2,3.0
18383610,Chhappan Bhog,13,"Shop 2, AD Market, Near MTNL Office, Shalimar Bagh, New Delhi",61,"Mithai, Street Food",2,No,0,No,0,No,0,No,0,1,3.2
2053,Chinese Hut Fast Food,21,"AL Market, Shopping Center, Shalimar Bagh, New Delhi",52,Chinese,1,No,0,No,0,No,0,No,0,1,3.0
311358,Domino's Pizza,14,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi",94,"Pizza, Fast Food",2,No,0,No,0,No,0,No,0,2,3.0
301487,Frontier,8,"AL-142, Shalimar Bagh, New Delhi",32,Bakery,1,No,0,No,0,No,0,No,0,1,3.1
18288186,Giani,5,"Shop 4, BN Market, Shalimar Bagh, New Delhi",43,"Ice Cream, Desserts",2,No,0,No,0,No,0,No,0,1,3.3
8670,Hot Pot Snacks,14,"66, 1st Floor, AL Market, Shalimar Bagh, New Delhi",50,Fast Food,1,No,0,No,0,No,0,No,0,1,3.4
18376510,Keventers,9,"G2, Plot 4, Aggarwal Tower, BN Block, Shalimar Bagh, New Delhi",62,Beverages,1,No,0,No,0,No,0,No,0,1,3.1
302452,Kishan Dhaba,12,"Near Hanuman Mandir, AL Market, New Dekhi, Shalimar Bagh, New Delhi",67,North Indian,1,No,0,No,0,No,0,No,0,1,3.0
2049,Madras Dosa & Chinese,21,"11, Near AL Market, Shalimar Bagh, New Delhi",44,"South Indian, Chinese",2,No,0,No,0,No,0,No,0,2,2.7
304090,Mehfil Tawa Tandoor,19,"16, CC Block DDA Market, Shalimar Bagh, New Delhi",49,North Indian,1,No,0,No,0,No,0,No,0,1,3.1
6561,Mitthu Tikki Wala,17,"BN-13, Local Shopping Centre, Shalimar Bagh, New Delhi",54,"North Indian, Street Food, Chinese",3,No,0,No,0,No,0,No,0,1,3.2
6562,Mitthu Tikki Wala,17,"SE 42, Near BW Block, Shalimar Bagh, New Delhi",46,"Fast Food, North Indian",2,No,0,No,0,No,0,No,0,1,3.4
8672,Pandit Ji Ka Dhaba,18,"Main Market, Near Hanuman Mandir, Shalimar Bagh, New Delhi",58,North Indian,1,No,0,No,0,No,0,No,0,1,2.9
18380175,Punjabi Angeethi,16,"AL- 85, AL Market, Shalimar Bagh, New Delhi",43,"North Indian, South Indian, Chinese",3,No,0,Yes,1,No,0,No,0,2,3.2
301517,Ram Chinese Food,16,"BB-80/A, West Shalimar Bagh, Shalimar Bagh, New Delhi",53,"Chinese, Fast Food",2,No,0,No,0,No,0,No,0,1,3.1
312858,Sardar Ji Punjabi Jayeka,24,"U&V Block, Shalimar Bagh, New Delhi",35,"North Indian, Mughlai",2,No,0,No,0,No,0,No,0,1,2.9
18222576,SFC,3,"BR  Block, KL Bagga Marg, Near Jhule Lal Mandir, Shalimar Bagh, New Delhi",73,Fast Food,1,No,0,No,0,No,0,No,0,1,2.8
18455522,SGF - Spice Grill Flame,23,"BK-90, Near Jhulelal Mandir, Shalimar Bagh, New Delhi",53,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,3.1
311168,Shalimar Vyanjan,16,"Shop 2, Anshul Plaza, AL Block, Shalimar Bagh, New Delhi",56,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,3.0
18357957,Shri Rudram,11,"AA-13, Shalimar Bagh, New Delhi",31,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,3.1
306751,Smile Bakers,12,"Shop 9, BD Block, Som Bazar Road, Shalimar Bagh, New Delhi",58,"Bakery, Desserts, Chinese, Fast Food",4,No,0,No,0,No,0,No,0,1,3.1
18400759,Spice Sea,9,"C 19-20-21, CC Block Market, Shalimar Bagh, New Delhi",53,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,3.3
8676,Street 5,8,"BQ Market, Shalimar Bagh, New Delhi",35,Chinese,1,No,0,No,0,No,0,No,0,1,2.8
18442666,Subs n Shakes,13,"6, BN Block Market, Vardhman Prime Plaza, Shalimar Bagh, New Delhi",66,"Fast Food, Beverages",2,No,0,No,0,No,0,No,0,1,3.1
311115,Subway,6,"AG-44, Near A.L. Market, Shalimar Bagh, New Delhi",49,"American, Fast Food, Salad, Healthy Food",4,No,0,Yes,1,No,0,No,0,2,2.6
303128,Twenty Four Seven,17,"AB-13, Upper Ground Floor, Shalimar Bagh, New Delhi",51,"Fast Food, North Indian",2,No,0,No,0,No,0,No,0,1,3.3
18352278,Wah G Wah,9,"A J 24, Central Market, Shalimar Bagh, New Delhi",48,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,1,2.6
2054,Aman-Deep Pure Veg,18,"Shop G-3, BN Block Market, Shalimar Bagh, New Delhi",51,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,3.5
5271,Kwality Pastry Parlour,22,"3, AL Market, Shalimar Bagh, New Delhi",38,"Bakery, Desserts",2,No,0,No,0,No,0,No,0,1,3.5
9954,McDonald's,10,"2, B-Block Community Centre, Shalimar Bagh, New Delhi",53,"Fast Food, Burger",2,No,0,Yes,1,No,0,No,0,2,3.5
313171,Nagpal's,8,"G 1, BB Block, Vardhman Market, Shalimar Bagh, New Delhi",56,"Street Food, North Indian",2,No,0,Yes,1,No,0,No,0,1,3.5
2047,Peshawari's Deluxe,18,"AJ-64/A, Shalimar Bagh, New Delhi",33,"North Indian, Mughlai",2,No,0,Yes,1,No,0,No,0,2,3.7
301015,Slic Chic,9,"Shop 3, BS Market, Shalimar Bagh, New Delhi",43,"Chinese, Fast Food",2,No,0,No,0,No,0,No,0,1,3.8
300780,Standard Ice Cream,18,"BL Block, Shalimar Bagh, New Delhi",34,"Desserts, Ice Cream",2,No,0,No,0,No,0,No,0,1,3.5
18361764,Aunty Chings Fast Food,22,"Shop 11, AL Market, Shalimar Bagh, New Delhi",44,Chinese,1,No,0,No,0,No,0,No,0,1,0.0
18446401,Baba Chaap Wala,15,"Shop 18, BP Market, Club Road, Shalimar Bagh, New Delhi",55,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
18312578,Cafe Coffee Day,15,"Ground Floor, Fortis Hospital, Shalimar Bagh, New Delhi",55,Cafe,1,No,0,No,0,No,0,No,0,1,0.0
18153555,Chick N Grills,14,"AE-6, Main Road, Shalimar Bagh, New Delhi",41,"Mughlai, Fast Food",2,No,0,No,0,No,0,No,0,2,0.0
18454520,Choc-oholic,11,"Shalimar Bagh, New Delhi",24,Desserts,1,No,0,No,0,No,0,No,0,1,0.0
18416877,Da Pizza Palace,15,"A1/11, LSC Market, Near SBI Bank, Main Road, Shalimar Bagh, New Delhi",69,Pizza,1,No,0,Yes,1,No,0,No,0,2,0.0
18361770,Dosa Junction,13,"SE-20, Singal Pur, Shalimar Bagh, New Delhi",43,South Indian,1,No,0,No,0,No,0,No,0,1,0.0
18214206,Ganga Food Factory,18,"B-70X, DDA Flat, Jahangir Puri, Near Shalimar Bagh, New Delhi",61,"Bakery, Fast Food",2,No,0,No,0,No,0,No,0,1,0.0
18426782,Hot Wok,7,"Gate 1, BC Block, Near Fortis Hospital, Shalimar Bagh, New Delhi",64,"Chinese, Fast Food",2,No,0,No,0,No,0,No,0,2,0.0
18352209,Ichak Dana,10,"AP 85, Shalimar Bagh, New Delhi",31,"North Indian, Awadhi",2,No,0,No,0,No,0,No,0,1,0.0
18441688,Madras Dosa & Chinese,21,"Shop 6, BN Block Market, Shalimar Bagh, New Delhi",49,"South Indian, Chinese",2,No,0,No,0,No,0,No,0,2,0.0
18438429,Mashoor Gulati,14,"AJ-64, Shalimar Bagh, New Delhi",31,North Indian,1,No,0,Yes,1,No,0,No,0,2,0.0
18014115,Nidhi's Cake Lounge,19,"2nd Floor, BH-412, Shalimar Bagh, New Delhi",43,Bakery,1,No,0,No,0,No,0,No,0,1,0.0
18489535,Night Diner,11,"Shalimar Bagh, New Delhi",24,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
18446398,Nirula's Ice Cream,18,"Ground Floor, House 10, Shalimar Bagh, New Delhi",48,"Ice Cream, Desserts",2,No,0,No,0,No,0,No,0,1,0.0
18445788,Niti Shake & Ice Cream Hub,26,"G-1, Vardhman Market, CSC, BB Block, Shalimar Bagh, New Delhi",61,"Desserts, Beverages",2,No,0,No,0,No,0,No,0,1,0.0
18361757,Raja Chinese Foods & Snacks,27,"Shop 17, BP Market, Club Road, Shalimar Bagh, New Delhi",55,Chinese,1,No,0,No,0,No,0,No,0,1,0.0
18273597,Royal Chicken Corner,20,"B-4/15A, Main Road, Keshav Puram, Shalimar Bagh, New Delhi",58,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
301519,Shalimar Food,13,"24, CC Block, DDA Market, Shalimar Bagh, New Delhi",50,Street Food,1,No,0,No,0,No,0,No,0,1,0.0
18445764,Shalimar Vyanjan,16,"AJ-64/A, Shalimar Bagh, New Delhi",33,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,0.0
18446388,The Urban Canteen,17,"Shop 13, BP Market, Shalimar Bagh, New Delhi",44,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
301507,Ever Bake,9,"BN-2, Central Market, Shalimar Bagh, New Delhi",46,"Bakery, Chinese, Fast Food",3,No,0,Yes,1,No,0,No,0,1,4.0
18261157,Grappa - Shangri-La's - Eros Hotel,34,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi",60,"Pizza, Salad, Finger Food",3,Yes,1,No,0,No,0,No,0,4,3.4
18277024,Shang Palace - Shangri-La's Eros Hotel,38,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi",60,Chinese,1,Yes,1,No,0,No,0,No,0,4,3.7
18261160,Sorrento - Shangri-La's - Eros Hotel,36,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi",60,"Seafood, Italian",2,Yes,1,No,0,No,0,No,0,4,3.9
18219539,Mister Chai - Shangri-La's - Eros Hotel,39,"Shangri-La's Eros Hotel, 19, Ashoka Road, Connaught Place, New Delhi",68,"Tea, Cafe",2,Yes,1,No,0,No,0,No,0,4,4.1
311369,Tamra - Shangri-La's - Eros Hotel,33,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi",60,"North Indian, Continental, European, Chinese, Thai",5,Yes,1,No,0,No,0,No,0,4,4.3
308769,Cafe Coffee Day,15,"1, DDA Market, Satyaniketan, New Delhi",38,Cafe,1,No,0,No,0,No,0,No,0,1,3.4
220,Domino's Pizza,14,"6-7, Commercial Shopping Complex, Shanti Niketan Marg, New Delhi",64,"Pizza, Fast Food",2,No,0,No,0,No,0,No,0,2,2.8
301675,Lush,4,"9/1700, Main Road, Kailash Nagar, Gandhi Nagar, Shastri Park, New Delhi",71,"Afghani, North Indian, Pakistani, Arabian",4,No,0,No,0,No,0,No,0,2,0.0
18144466,Shivas Cafe,11,"10, Opposite College of Vocational Studies, DDA Market, Phase 2, Sheikh Sarai, New Delhi",88,Cafe,1,No,0,No,0,No,0,No,0,1,3.1
2739,Dakshin - Sheraton New Delhi Hotel,34,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi",59,South Indian,1,Yes,1,No,0,No,0,No,0,4,4.0
18133508,Delhi Pavilion - Sheraton New Delhi Hotel,41,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi",59,"North Indian, Continental, Asian",3,Yes,1,No,0,No,0,No,0,4,4.0
2741,Pan Asian - Sheraton New Delhi Hotel,36,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi",59,"Chinese, Thai, Japanese",3,Yes,1,No,0,No,0,No,0,4,4.2
308386,Domino's Pizza,14,"G 24, 1st Floor, South Extension 1, New Delhi",45,"Pizza, Fast Food",2,No,0,No,0,No,0,No,0,2,2.5
3170,Kitchen of Awadh,16,"South Extension 1, New Delhi",28,North Indian,1,No,0,No,0,No,0,No,0,2,3.4
7760,McDonald's,10,"G-8, Near Midland Book Shop Main Market, South Extension 1, New Delhi",69,"Fast Food, Burger",2,No,0,No,0,No,0,No,0,2,3.3
18425186,ODT,3,"G-24, 1st Floor, South Extension 1, New Delhi",45,"Continental, North Indian, Italian",3,Yes,1,No,0,No,0,No,0,2,3.3
311272,Rainbows,8,"H81/G1, South Extension 1, New Delhi",36,"Bakery, Fast Food",2,No,0,Yes,1,No,0,No,0,2,2.6
310891,Subway,6,"G-24, Ground Floor, South Extension 1, New Delhi",48,"American, Fast Food, Salad, Healthy Food",4,No,0,Yes,1,No,0,No,0,2,3.4
9095,Bombay Bhelpuri,15,"G-7, Near Midland Book Shop, South Extension 1, New Delhi",57,"Street Food, Beverages",2,No,0,No,0,No,0,No,0,1,3.9
305763,The Owl's Kitchen,17,"South Extension 1, New Delhi",28,"North Indian, Italian, Fast Food",3,No,0,Yes,1,No,0,No,0,2,3.5
18175302,7 Colours Xpress Kitchen,24,"941/8, Nehru Road, Arjun Nagar, Kotla Mubarakpur, South Extension 1, New Delhi",78,"Chinese, North Indian",2,No,0,No,0,No,0,No,0,1,0.0
18337762,Royal Cakes,11,"Near Seva Nagar Sabji Mandi, South Extension 1, New Delhi",57,Bakery,1,No,0,No,0,No,0,No,0,1,0.0
18312639,Street Cafe,11,"D 41, South Extension 1, New Delhi",34,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
18337895,Street Cafe,11,"D 49, South Extension 1, New Delhi",34,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
307418,Dare To Deliver,15,"South Extension 1, New Delhi",28,"Chinese, Fast Food, North Indian",3,No,0,No,0,No,0,No,0,2,2.3
3686,Aggarwal Sweet and Restaurant,29,"273, G-2, Lila Ram Market, Masjid Moth, South Extension 2, New Delhi",68,"North Indian, Mithai",2,No,0,No,0,No,0,No,0,1,2.9
18449626,Burger Lust,11,"Masjid Moth, Lila Ram Market, South Extension 2, New Delhi",58,Fast Food,1,No,0,Yes,1,No,0,No,0,1,2.9
7761,Cafe Coffee Day,15,"16, 1st Floor, Main Market, South Extension 2, New Delhi",56,Cafe,1,No,0,No,0,No,0,No,0,1,3.4
9842,Cakes & Bakes,13,"453, Leela Ram Market, Masjit Moth, South Extension 2, New Delhi",64,"Bakery, Fast Food",2,No,0,No,0,No,0,No,0,1,3.2
18254523,Chic Fillet,11,"C-1, Near Main Market, South Extension 2, New Delhi",51,Fast Food,1,No,0,No,0,No,0,No,0,1,2.9
312378,Chinese Express,15,"Shop 436, Lila Ram Market, Near Masjid Moth, South Extension 2, New Delhi",73,Chinese,1,No,0,No,0,No,0,No,0,2,3.1
18358171,Costa Coffee,12,"E-23, 1st Floor, South Extension 2, New Delhi",45,Cafe,1,No,0,No,0,No,0,No,0,2,3.1
307474,Domino's Pizza,14,"E-18, 1st Floor, Main Market, South Extension 2, New Delhi",58,"Pizza, Fast Food",2,No,0,No,0,No,0,No,0,2,2.9
9083,Gupta Fast Food,15,"446, Leela Ram Market, Masjid Moth, NDSE II, South Extension 2, New Delhi",73,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,3.4
310705,Hangchuaa's Chinese Food Corner,31,"435, Leela Ram Market, Masjid Moth, South Extension 2, New Delhi",64,Chinese,1,No,0,No,0,No,0,No,0,2,3.1
310701,Kathi's,7,"E-6, Main Market, South Extension 2, New Delhi",46,Fast Food,1,No,0,No,0,No,0,No,0,1,3.0
306934,Kitchen & Chicken,17,"E-5, South Extension 2, New Delhi",33,Chinese,1,No,0,Yes,1,No,0,No,0,2,3.2
305651,Meal A Deal,11,"B-453, South Extension 2, New Delhi",35,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,1,2.8
9094,Mohit Restaurant,16,"Leela Ram Market, NDMC, South Extension 2, New Delhi",52,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,2.8
93,Princess Garden,15,"E-32, South Extension 2, New Delhi",34,"Chinese, North Indian",2,Yes,1,No,0,No,0,No,0,3,2.7
9099,Republic of Chicken,19,"Leela Ram Masjid Moth, NDMC, South Extension 2, New Delhi",57,"Raw Meats, Fast Food",2,No,0,No,0,No,0,No,0,1,2.8
18312618,Sai Juice Point,15,"E-5, South Extension 2, New Delhi",33,Beverages,1,No,0,No,0,No,0,No,0,1,3.1
18146398,The Pirates Of China Town,25,"239 Masjid Moth, Near Durga Mandir, South Extension 2, New Delhi",64,Chinese,1,No,0,No,0,No,0,No,0,1,3.2
3298,Voda Bar,8,"E-32, South Extension 2, New Delhi",34,"Chinese, North Indian",2,Yes,1,No,0,No,0,No,0,4,3.2
305684,All Things Yummy,16,"2nd Floor, C Block, South Extension 2, New Delhi  Delhi",55,"Bakery, Desserts",2,No,0,Yes,1,No,0,No,0,1,3.8
7759,Cake Palace,11,"E-6, Main Market, South Extension 2, New Delhi",46,"Bakery, Fast Food",2,No,0,No,0,No,0,No,0,1,3.8
302503,Charan Singh Kulfi & Kala Khatta,32,"E-20, Main Market, South Extension 2, New Delhi",47,Ice Cream,1,No,0,No,0,No,0,No,0,1,3.6
677,Chinese Hut,11,"E-6, Main Market, South Extension 2, New Delhi",46,Chinese,1,No,0,No,0,No,0,No,0,2,3.6
305826,Costa Coffee,12,"Shop G-15, 1st Floor, South Extension 2, New Delhi",50,Cafe,1,No,0,No,0,No,0,No,0,2,3.8
743,Daitchi,7,"E-19-A, Main Market, South Extension 2, New Delhi",49,"Chinese, Japanese",2,No,0,No,0,No,0,No,0,3,3.5
18345751,DomDom Biryani,14,"South Extension 2, New Delhi",28,"Biryani, Mughlai, Bengali, North Indian",4,No,0,Yes,1,No,0,No,0,2,3.7
2250,Gupta's Restaurant,18,"E-27, Main Market New Delhi, South Extension 2, New Delhi",57,North Indian,1,No,0,Yes,1,No,0,No,0,1,3.5
18352214,Mama's,6,"E-17, South Extension 2, New Delhi",34,"North Indian, Chinese, Mughlai",3,No,0,No,0,No,0,No,0,2,3.5
192,McDonald's,10,"E-31/32, South Extension 2, New Delhi",37,"Fast Food, Burger",2,No,0,Yes,1,No,0,No,0,2,3.6
483,Moti Mahal Delux- Legendary Culinary,36,"E-31/32, South Extension 2, New Delhi",37,"North Indian, Mughlai, Chinese",3,Yes,1,Yes,1,No,0,No,0,3,3.6
1675,Qureshi's Kabab Corner,22,"E-27, Main Market, South Extension 2, New Delhi",47,"North Indian, Mughlai",2,No,0,No,0,No,0,No,0,2,3.6
18451269,TukTuk,6,"Plaza II, South Extension 2, New Delhi",38,"Asian, Chinese, Thai, Malaysian, Indonesian, Burmese",6,No,0,Yes,1,No,0,No,0,3,3.8
18312616,Anand Sweets,12,"391, Leela Ram Market, South Extension 2, New Delhi",51,"Mithai, Street Food",2,No,0,No,0,No,0,No,0,1,0.0
7793,Cafe Corner,11,"E-6, South Extension 2, New Delhi",33,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
18231390,Chocolics,9,"C Block, South Extension 2, New Delhi",37,"Bakery, Desserts",2,No,0,No,0,No,0,No,0,2,0.0
18427231,ChocoLite,9,"D Block, South Extension 2, New Delhi",37,"Bakery, Desserts, Healthy Food",3,No,0,No,0,No,0,No,0,1,0.0
18427201,F Marquee,9,"M 4, South Extension 2, New Delhi",33,"North Indian, Chinese, Continental",3,Yes,1,No,0,No,0,No,0,4,0.0
1129,Republic of Chicken,19,"451 & 452, Ground Floor, Lila Ram Market, Masjid Moth, South Extension 2, New Delhi",83,"Raw Meats, Fast Food",2,No,0,No,0,No,0,No,0,1,0.0
18424170,Special Chicken Biryani,23,"Leela Ram Market, South Extension 2, New Delhi",46,"Biryani, Mughlai",2,No,0,No,0,No,0,No,0,1,0.0
18306530,Circus,6,"D-14, 3rd Floor, South Extension 2, New Delhi",45,"North Indian, Chinese, Italian",3,Yes,1,Yes,1,No,0,No,0,3,4.0
18332063,The Society Cafe,16,"D-15, South Extension 2, New Delhi",34,"Cafe, Italian",2,No,0,Yes,1,No,0,No,0,2,4.1
309852,Club London,11,"3-4, Ground Floor, Southern Park Mall, District Centre, Saket, New Delhi",72,"North Indian, Chinese, Finger Food",3,Yes,1,No,0,No,0,No,0,4,3.3
18245284,3 Pegs Down,11,"11/12/14-A, Ground Floor, Southern Park Mall, District Centre, Saket, New Delhi",79,"Continental, Italian, North Indian",3,Yes,1,No,0,No,0,No,0,3,3.6
310413,Chicago Pizza,13,"Zing Food Court, Spark Mall, Near Gol Chakkar, Kamla Nagar, New Delhi",69,Pizza,1,No,0,No,0,No,0,No,0,2,2.6
18261739,Maakhansingh,12,"Zing Food Court, 2nd Floor, Spark Mall, Kamla Nagar, New Delhi",62,North Indian,1,No,0,Yes,1,No,0,No,0,1,2.9
311068,Mad Over Donuts,15,"Zing Food Court, Level 2, Spark Mall, Kamla Nagar, New Delhi",60,Desserts,1,No,0,Yes,1,No,0,No,0,1,3.8
308175,Starbucks,9,"1st Floor, Zing Food Court, Spark Mall, Kamla Nagar, New Delhi",62,Cafe,1,No,0,No,0,No,0,No,0,2,3.7
18276343,World of Wok,12,"Zing Food Court, 2nd Floor, Spark Mall, Kamla Nagar, New Delhi",62,Chinese,1,No,0,Yes,1,No,0,No,0,2,3.6
4682,Alvi's Food Spot,16,"Star City Mall, Mayur Vihar Phase 1, New Delhi",46,"North Indian, Mughlai",2,No,0,No,0,No,0,No,0,1,3.2
6191,Cafe Coffee Day,15,"Ground Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi",60,Cafe,1,No,0,No,0,No,0,No,0,1,2.7
1275,Code,4,"S-20, 2nd Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi",63,"North Indian, Mughlai, Chinese",3,Yes,1,Yes,1,No,0,No,0,2,2.5
